run_id	run_group	optimizer	transform	dataset	dgp	n_dims	sigma_sq	num_runs	learning_rate	n_outer_iter	bfgs_maxiter	gn_max_feval	newton_maxiter	shrinkage	tau_lr_multiplier	use_prefit	k_folds	cv_seed	folds_completed	run_outcome	out_corr	out_corr_std	in_corr	overfit_gap	out_rmse	elapsed_mean	ds_n_consumers	ds_n_products	ds_n_segments	ds_noise	ds_missing_rate	ds_gen_dims
shrink_comprehensive_0088	shrink_comprehensive	bfgs	per_consumer_bias	large_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.3435	0.0777	0.7957	0.4522	0.0557	0.020	80	12	4	0.05	0.05	3
shrink_comprehensive_0089	shrink_comprehensive	bfgs	per_consumer_bias	large_3d	probabilistic	3	1.0	1	0.06					0.01	0.5	False	5	42	5	success	0.3412	0.0776	0.7716	0.4304	0.0557	0.019	80	12	4	0.05	0.05	3
shrink_comprehensive_0090	shrink_comprehensive	bfgs	per_consumer_bias	large_3d	ennis	3	1.0	1	0.06					0.0	0.5	False	5	42	5	success	0.4210	0.0491	0.8162	0.3952	0.2280	0.019	80	12	4	0.05	0.05	3
shrink_comprehensive_0091	shrink_comprehensive	bfgs	per_consumer_bias	large_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.7492	0.0506	0.8255	0.0764	0.0896	0.014	80	12	4	0.05	0.05	3
shrink_comprehensive_0092	shrink_comprehensive	bfgs	per_consumer_bias	large_3d	ennis	3	1.0	1	0.06					0.01	0.5	False	5	42	5	success	0.7441	0.0452	0.8107	0.0666	0.0907	0.012	80	12	4	0.05	0.05	3
pareto_final_0093	pareto_final	bfgs	per_consumer_bias	medium_low_noise	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.8126	0.0569	0.9295	0.1168	0.0729	0.013	50	8	3	0.05	0.0	2
pareto_final_0094	pareto_final	bfgs	per_consumer_bias	medium_low_noise	ennis	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.6530	0.0956	0.8685	0.2154	0.1274	0.011	50	8	3	0.05	0.0	2
pareto_final_0095	pareto_final	bfgs	per_consumer_bias	large_low_noise	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.8487	0.0203	0.9149	0.0662	0.0683	0.018	80	12	4	0.05	0.05	2
pareto_final_0096	pareto_final	bfgs	per_consumer_bias	large_low_noise	ennis	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.8285	0.0206	0.8897	0.0613	0.1046	0.016	80	12	4	0.05	0.05	2
pareto_final_0097	pareto_final	bfgs	per_consumer_bias	large_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.3435	0.0777	0.7957	0.4522	0.0557	0.019	80	12	4	0.05	0.05	3
pareto_final_0098	pareto_final	bfgs	per_consumer_bias	large_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.7492	0.0506	0.8255	0.0764	0.0896	0.015	80	12	4	0.05	0.05	3
pareto_final_0099	pareto_final	bfgs	per_consumer_bias	large_4d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.1300	0.0388	0.7904	0.6604	0.0398	0.019	80	12	4	0.05	0.05	4
pareto_final_0100	pareto_final	bfgs	per_consumer_bias	large_4d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.8003	0.0200	0.8442	0.0439	0.0749	0.013	80	12	4	0.05	0.05	4
pareto_final_0101	pareto_final	adam	per_consumer_bias	medium_low_noise	probabilistic	2	1.0	1	0.06	30				0.005	0.5	False	5	42	5	success	0.8234	0.0380	0.9270	0.1036	0.0718	0.201	50	8	3	0.05	0.0	2
pareto_final_0102	pareto_final	adam	per_consumer_bias	medium_low_noise	ennis	2	1.0	1	0.06	30				0.005	0.5	False	5	42	5	success	0.6351	0.0608	0.8088	0.1737	0.1279	0.198	50	8	3	0.05	0.0	2
pareto_final_0103	pareto_final	adam	per_consumer_bias	large_low_noise	probabilistic	2	1.0	1	0.06	30				0.005	0.5	False	5	42	5	success	0.8625	0.0123	0.9257	0.0632	0.0651	0.254	80	12	4	0.05	0.05	2
pareto_final_0104	pareto_final	adam	per_consumer_bias	large_low_noise	ennis	2	1.0	1	0.06	30				0.005	0.5	False	5	42	5	success	0.7396	0.0546	0.8395	0.0999	0.1197	0.252	80	12	4	0.05	0.05	2
pareto_final_0105	pareto_final	adam	per_consumer_bias	large_3d	probabilistic	2	1.0	1	0.06	30				0.005	0.5	False	5	42	5	success	0.3640	0.0489	0.7981	0.4341	0.0619	0.254	80	12	4	0.05	0.05	3
pareto_final_0106	pareto_final	adam	per_consumer_bias	large_3d	ennis	2	1.0	1	0.06	30				0.005	0.5	False	5	42	5	success	0.7196	0.0528	0.8297	0.1101	0.0946	0.264	80	12	4	0.05	0.05	3
pareto_final_0107	pareto_final	adam	per_consumer_bias	large_4d	probabilistic	2	1.0	1	0.06	30				0.005	0.5	False	5	42	5	success	0.1062	0.0612	0.7243	0.6181	0.0451	0.197	80	12	4	0.05	0.05	4
pareto_final_0108	pareto_final	adam	per_consumer_bias	large_4d	ennis	2	1.0	1	0.06	30				0.005	0.5	False	5	42	5	success	0.7739	0.0174	0.8087	0.0348	0.0794	0.254	80	12	4	0.05	0.05	4
pareto_final_0109	pareto_final	newton	per_consumer_bias	medium_low_noise	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.8146	0.0603	0.9307	0.1161	0.0725	0.073	50	8	3	0.05	0.0	2
pareto_final_0110	pareto_final	newton	per_consumer_bias	medium_low_noise	ennis	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.6696	0.0933	0.8867	0.2171	0.1234	0.087	50	8	3	0.05	0.0	2
pareto_final_0111	pareto_final	newton	per_consumer_bias	large_low_noise	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.8504	0.0196	0.9145	0.0641	0.0678	0.103	80	12	4	0.05	0.05	2
pareto_final_0112	pareto_final	newton	per_consumer_bias	large_low_noise	ennis	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.8269	0.0223	0.8885	0.0616	0.1048	0.133	80	12	4	0.05	0.05	2
pareto_final_0113	pareto_final	newton	per_consumer_bias	large_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.3122	0.0705	0.7816	0.4694	0.0570	0.085	80	12	4	0.05	0.05	3
pareto_final_0114	pareto_final	newton	per_consumer_bias	large_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.7524	0.0459	0.8316	0.0792	0.0893	0.117	80	12	4	0.05	0.05	3
pareto_final_0115	pareto_final	newton	per_consumer_bias	large_4d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.1021	0.0340	0.7238	0.6216	0.0397	0.083	80	12	4	0.05	0.05	4
pareto_final_0116	pareto_final	newton	per_consumer_bias	large_4d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.7984	0.0214	0.8432	0.0448	0.0752	0.122	80	12	4	0.05	0.05	4
pareto_final_0117	pareto_final	gauss_newton	per_consumer_bias	medium_low_noise	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.8147	0.0590	0.9301	0.1154	0.0725	0.191	50	8	3	0.05	0.0	2
pareto_final_0118	pareto_final	gauss_newton	per_consumer_bias	medium_low_noise	ennis	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.6740	0.0847	0.8818	0.2077	0.1231	0.163	50	8	3	0.05	0.0	2
pareto_final_0119	pareto_final	gauss_newton	per_consumer_bias	large_low_noise	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.8516	0.0183	0.9156	0.0640	0.0676	0.227	80	12	4	0.05	0.05	2
pareto_final_0120	pareto_final	gauss_newton	per_consumer_bias	large_low_noise	ennis	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.8270	0.0215	0.8892	0.0622	0.1046	0.196	80	12	4	0.05	0.05	2
pareto_final_0121	pareto_final	gauss_newton	per_consumer_bias	large_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.3440	0.0441	0.7858	0.4418	0.0558	0.607	80	12	4	0.05	0.05	3
pareto_final_0122	pareto_final	gauss_newton	per_consumer_bias	large_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.7521	0.0469	0.8280	0.0759	0.0891	0.208	80	12	4	0.05	0.05	3
pareto_final_0123	pareto_final	gauss_newton	per_consumer_bias	large_4d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.0730	0.0320	0.7934	0.7204	0.0412	1.004	80	12	4	0.05	0.05	4
pareto_final_0124	pareto_final	gauss_newton	per_consumer_bias	large_4d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.7990	0.0201	0.8423	0.0433	0.0753	0.213	80	12	4	0.05	0.05	4
definitive_0001	definitive	bfgs	per_consumer_bias	small_low_noise	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	4	partial	0.7145	0.1442	0.9562	0.2417	0.1136	0.009	30	6	2	0.03	0.0	2
definitive_0002	definitive	adam	per_consumer_bias	small_low_noise	probabilistic	2	1.0	1	0.06	30				0.005	0.5	False	5	42	4	partial	0.6877	0.1126	0.9738	0.2861	0.1166	0.179	30	6	2	0.03	0.0	2
definitive_0003	definitive	newton	per_consumer_bias	small_low_noise	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	4	partial	0.6834	0.1541	0.9546	0.2712	0.1184	0.063	30	6	2	0.03	0.0	2
definitive_0004	definitive	bfgs	per_consumer_bias	small_low_noise	ennis	3	1.0	1	0.06					0.005	0.5	False	5	42	4	partial	0.5662	0.1003	0.8963	0.3301	0.1395	0.009	30	6	2	0.03	0.0	2
definitive_0005	definitive	adam	per_consumer_bias	small_low_noise	ennis	2	1.0	1	0.06	30				0.005	0.5	False	5	42	4	partial	0.5202	0.0614	0.8818	0.3616	0.1415	0.179	30	6	2	0.03	0.0	2
definitive_0006	definitive	newton	per_consumer_bias	small_low_noise	ennis	3	1.0	1	0.06					0.005	0.5	False	5	42	4	partial	0.5547	0.1311	0.9168	0.3621	0.1414	0.071	30	6	2	0.03	0.0	2
definitive_0007	definitive	bfgs	per_consumer_bias	small_high_noise	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	2	partial	0.4067	0.1996	0.9270	0.5203	0.1539	0.009	30	6	2	0.1	0.1	2
definitive_0008	definitive	adam	per_consumer_bias	small_high_noise	probabilistic	2	1.0	1	0.06	30				0.005	0.5	False	5	42	2	partial	0.4957	0.1282	0.9468	0.4512	0.1473	0.178	30	6	2	0.1	0.1	2
definitive_0009	definitive	newton	per_consumer_bias	small_high_noise	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	2	partial	0.4249	0.1708	0.9400	0.5151	0.1504	0.063	30	6	2	0.1	0.1	2
definitive_0010	definitive	bfgs	per_consumer_bias	small_high_noise	ennis	3	1.0	1	0.06					0.005	0.5	False	5	42	2	partial	0.1581	0.0754	0.8627	0.7046	0.2058	0.010	30	6	2	0.1	0.1	2
definitive_0011	definitive	adam	per_consumer_bias	small_high_noise	ennis	2	1.0	1	0.06	30				0.005	0.5	False	5	42	2	partial	0.2163	0.1300	0.8843	0.6680	0.1969	0.178	30	6	2	0.1	0.1	2
definitive_0012	definitive	newton	per_consumer_bias	small_high_noise	ennis	3	1.0	1	0.06					0.005	0.5	False	5	42	2	partial	0.1961	0.0570	0.8690	0.6729	0.2069	0.072	30	6	2	0.1	0.1	2
definitive_0013	definitive	bfgs	per_consumer_bias	medium_low_noise	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.8126	0.0569	0.9295	0.1168	0.0729	0.013	50	8	3	0.05	0.0	2
definitive_0014	definitive	adam	per_consumer_bias	medium_low_noise	probabilistic	2	1.0	1	0.06	30				0.005	0.5	False	5	42	5	success	0.8234	0.0380	0.9270	0.1036	0.0718	0.210	50	8	3	0.05	0.0	2
definitive_0015	definitive	newton	per_consumer_bias	medium_low_noise	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.8146	0.0603	0.9307	0.1161	0.0725	0.072	50	8	3	0.05	0.0	2
definitive_0016	definitive	bfgs	per_consumer_bias	medium_low_noise	ennis	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.6530	0.0956	0.8685	0.2154	0.1274	0.011	50	8	3	0.05	0.0	2
definitive_0017	definitive	adam	per_consumer_bias	medium_low_noise	ennis	2	1.0	1	0.06	30				0.005	0.5	False	5	42	5	success	0.6351	0.0608	0.8088	0.1737	0.1279	0.200	50	8	3	0.05	0.0	2
definitive_0018	definitive	newton	per_consumer_bias	medium_low_noise	ennis	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.6696	0.0933	0.8867	0.2171	0.1234	0.087	50	8	3	0.05	0.0	2
definitive_0019	definitive	bfgs	per_consumer_bias	medium_moderate	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.8177	0.0678	0.9295	0.1117	0.0781	0.014	50	10	3	0.05	0.05	2
definitive_0020	definitive	adam	per_consumer_bias	medium_moderate	probabilistic	2	1.0	1	0.06	30				0.005	0.5	False	5	42	5	success	0.8018	0.0595	0.9275	0.1257	0.0827	0.208	50	10	3	0.05	0.05	2
definitive_0021	definitive	newton	per_consumer_bias	medium_moderate	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.8158	0.0705	0.9313	0.1155	0.0784	0.094	50	10	3	0.05	0.05	2
definitive_0022	definitive	bfgs	per_consumer_bias	medium_moderate	ennis	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.7485	0.0394	0.8752	0.1267	0.1040	0.011	50	10	3	0.05	0.05	2
definitive_0023	definitive	adam	per_consumer_bias	medium_moderate	ennis	2	1.0	1	0.06	30				0.005	0.5	False	5	42	5	success	0.7233	0.0379	0.7874	0.0642	0.1071	0.208	50	10	3	0.05	0.05	2
definitive_0024	definitive	newton	per_consumer_bias	medium_moderate	ennis	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.7500	0.0415	0.8865	0.1366	0.1048	0.091	50	10	3	0.05	0.05	2
definitive_0025	definitive	bfgs	per_consumer_bias	medium_high_noise	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	2	partial	0.6186	0.0039	0.8869	0.2683	0.1018	0.013	50	8	3	0.1	0.1	2
definitive_0026	definitive	adam	per_consumer_bias	medium_high_noise	probabilistic	2	1.0	1	0.06	30				0.005	0.5	False	5	42	2	partial	0.6147	0.0114	0.8849	0.2702	0.1031	0.204	50	8	3	0.1	0.1	2
definitive_0027	definitive	newton	per_consumer_bias	medium_high_noise	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	2	partial	0.6183	0.0095	0.8862	0.2680	0.1019	0.075	50	8	3	0.1	0.1	2
definitive_0028	definitive	bfgs	per_consumer_bias	medium_high_noise	ennis	3	1.0	1	0.06					0.005	0.5	False	5	42	3	partial	0.4965	0.1818	0.8912	0.3947	0.1635	0.011	50	8	3	0.1	0.1	2
definitive_0029	definitive	adam	per_consumer_bias	medium_high_noise	ennis	2	1.0	1	0.06	30				0.005	0.5	False	5	42	3	partial	0.5203	0.1894	0.8437	0.3234	0.1548	0.199	50	8	3	0.1	0.1	2
definitive_0030	definitive	newton	per_consumer_bias	medium_high_noise	ennis	3	1.0	1	0.06					0.005	0.5	False	5	42	3	partial	0.5076	0.1815	0.8950	0.3874	0.1613	0.088	50	8	3	0.1	0.1	2
definitive_0031	definitive	bfgs	per_consumer_bias	large_low_noise	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.8487	0.0203	0.9149	0.0662	0.0683	0.019	80	12	4	0.05	0.05	2
definitive_0032	definitive	adam	per_consumer_bias	large_low_noise	probabilistic	2	1.0	1	0.06	30				0.005	0.5	False	5	42	5	success	0.8625	0.0123	0.9257	0.0632	0.0651	0.255	80	12	4	0.05	0.05	2
definitive_0033	definitive	newton	per_consumer_bias	large_low_noise	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.8504	0.0196	0.9145	0.0641	0.0678	0.104	80	12	4	0.05	0.05	2
definitive_0034	definitive	bfgs	per_consumer_bias	large_low_noise	ennis	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.8285	0.0206	0.8897	0.0613	0.1046	0.016	80	12	4	0.05	0.05	2
definitive_0035	definitive	adam	per_consumer_bias	large_low_noise	ennis	2	1.0	1	0.06	30				0.005	0.5	False	5	42	5	success	0.7396	0.0546	0.8395	0.0999	0.1197	0.255	80	12	4	0.05	0.05	2
definitive_0036	definitive	newton	per_consumer_bias	large_low_noise	ennis	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.8269	0.0223	0.8885	0.0616	0.1048	0.130	80	12	4	0.05	0.05	2
definitive_0037	definitive	bfgs	per_consumer_bias	large_moderate	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.8566	0.0159	0.9490	0.0923	0.0685	0.016	100	8	2	0.03	0.0	2
definitive_0038	definitive	adam	per_consumer_bias	large_moderate	probabilistic	2	1.0	1	0.06	30				0.005	0.5	False	5	42	5	success	0.6921	0.2954	0.9562	0.2642	0.1536	0.245	100	8	2	0.03	0.0	2
definitive_0039	definitive	newton	per_consumer_bias	large_moderate	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.8224	0.0298	0.9520	0.1296	0.0754	0.111	100	8	2	0.03	0.0	2
definitive_0040	definitive	bfgs	per_consumer_bias	large_moderate	ennis	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.7702	0.0081	0.8710	0.1007	0.1353	0.020	100	8	2	0.03	0.0	2
definitive_0041	definitive	adam	per_consumer_bias	large_moderate	ennis	2	1.0	1	0.06	30				0.005	0.5	False	5	42	5	success	0.7699	0.0221	0.8441	0.0741	0.1188	0.245	100	8	2	0.03	0.0	2
definitive_0042	definitive	newton	per_consumer_bias	large_moderate	ennis	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.7756	0.0079	0.8868	0.1112	0.1327	0.122	100	8	2	0.03	0.0	2
definitive_0043	definitive	bfgs	per_consumer_bias	large_high_noise	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.6853	0.0224	0.8534	0.1681	0.1013	0.019	80	12	4	0.1	0.1	2
